OBJECTID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_Acres_AutoCalc,poly_GlobalID,poly_Source,irwin_ABCDMisc,irwin_ADSPermissionState,irwin_CalculatedAcres,irwin_ContainmentDateTime,irwin_ControlDateTime,irwin_DailyAcres,irwin_DiscoveryAcres,irwin_DispatchCenterID,irwin_EstimatedCostToDate,irwin_FFReportApprovedByTitle,irwin_FFReportApprovedByUnit,irwin_FFReportApprovedDate,irwin_FireBehaviorGeneral,irwin_FireBehaviorGeneral1,irwin_FireBehaviorGeneral2,irwin_FireBehaviorGeneral3,irwin_FireCause,irwin_FireCauseGeneral,irwin_FireCauseSpecific,irwin_FireCode,irwin_FireDepartmentID,irwin_FireDiscoveryDateTime,irwin_FireMgmtComplexity,irwin_FireOutDateTime,irwin_FSConfinePercent,irwin_FSFullSuppPercent,irwin_FSMonitorPercent,irwin_FSPointZonePercent,irwin_FSJobCode,irwin_FSOverrideCode,irwin_GACC,irwin_ICS209ReportDateTime,irwin_ICS209RForTimePeriodFrom,irwin_ICS209RForTimePeriodTo,irwin_ICS209ReportStatus,irwin_IncidentManagementOrg,irwin_IncidentName,irwin_IncidentShortDescription,irwin_IncidentTypeCategory,irwin_IncidentTypeKind,irwin_InitialLatitude,irwin_InitialLongitude,irwin_InitialResponseAcres,irwin_InitialResponseDateTime,irwin_IrwinID,irwin_IsFireCauseInvestigated,irwin_IsFireCodeRequested,irwin_IsFSAssisted,irwin_IsMultiJurisdictional,irwin_IsReimbursable,irwin_IsTrespass,irwin_IsUnifiedCommand,irwin_LocalIncidentIdentifier,irwin_PercentContained,irwin_PercentPerToBeContained,irwin_POOCity,irwin_POOCounty,irwin_POODispatchCenterID,irwin_POOFips,irwin_POOJurisdictionalAgency,irwin_POOJurisdictionalUnit,irwin_POOJurisdUnitParentUnit,irwin_POOLandownerCategory,irwin_POOLandownerKind,irwin_POOLegalDescPrinMeridian,irwin_POOLegalDescQtr,irwin_POOLegalDescQtrQtr,irwin_POOLegalDescRange,irwin_POOLegalDescSection,irwin_POOLegalDescTownship,irwin_POOPredServiceAreaID,irwin_POOProtectingAgency,irwin_POOProtectingUnit,irwin_POOState,irwin_PredominantFuelGroup,irwin_PredominantFuelModel,irwin_PrimaryFuelModel,irwin_SecondaryFuelModel,irwin_TotalIncidentPersonnel,irwin_UniqueFireIdentifier,irwin_WFDSSDecisionStatus,irwin_CreatedBySystem,irwin_ModifiedBySystem,irwin_IsDispatchComplete,irwin_OrganizationalAssessment,irwin_StratDecisionPublishDate,irwin_GlobalID,irwin_Source,irwin_ArchivedOn,irwin_ModifiedOnDateTime_dt,irwin_CreatedOnDateTime_dt,GlobalID,irwin_IsCpxChild,irwin_CpxName,irwin_CpxID,SHAPE_Length,SHAPE_Area
16077,McKinney River,Wildfire Final Fire Perimeter,Hand Sketch,1,2022/10/17 18:21:39+00,2022/10/17 18:21:39+00,2022/10/17 18:21:38+00,13.3161401700053,{0DAF51E5-9C96-4A84-A09C-CF2275D40EC2},FFP,SO01,FIREREPORTING,,,,13,1,WIWIC,,,,,,,,,Undetermined,,,,,2022/04/21 15:26:48+00,,2022/04/29 18:00:00+00,,,,,WF,0913,EACC,,,,,,Makinney River RX,,RX,FI,45.92868,-90.0845,13,,{CCAC147F-3712-4E33-BD27-C78EA6FB4370},,0,1,0,0,0,,000025,,,,Price,WIWIC,55099,USFS,WICNF,,USFS,Federal,,,,,,,EA04,USFS,WICNF,US-WI,,,,,,2022-WICNF-000025,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/05/13 14:49:11+00,2022/04/27 18:00:23+00,{2C2F211C-EB7B-47A2-8AB3-70D7F82594E2},0,,,0.0122221038381853,-6.2508669036034e-06
16081,BARNETT BRANCH,Wildfire Final Fire Perimeter,GPS-Walked,367.66702282,2022/08/05 20:42:38+00,2022/08/05 20:42:38+00,2022/08/05 20:42:38+00,367.759147178387,{118183FF-29B9-4BBF-90E7-9CAE249F8DAA},FFP,,FIREREPORTING,367.3197,2022/05/02 23:00:00+00,2022/05/04 15:45:00+00,369,1,NCNCC,150000,,,,Minimal,,Backing,Backing,Human,,,PLB3,,2022/04/27 19:56:00+00,Type 4 Incident,2022/05/10 17:00:00+00,0,100,0,0,P8,0811,SACC,2022/05/02 20:00:00+00,2022/05/02 12:00:00+00,2022/05/02 20:00:00+00,F,Type 4 IC,BARNETT BRANCH,"20 miles SW of Asheville, NC",WF,FI,35.37374,-82.76373,1,,{2767A00E-9AB8-438A-9DF5-41770DA184F4},,0,0,0,0,0,0,220187,100,100,,Transylvania,NCNCC,37175,USFS,NCNCF,,USFS,Federal,,,,,,,SA31A,USFS,NCNCF,US-NC,,,Hardwood Litter,,45,2022-NCNCF-220187,Approved Decision,wildcad,wildcad,0,Type 4 Incident,2022/04/28 19:48:41+00,,IRWIN,,2022/05/10 17:09:47+00,2022/04/27 21:54:32+00,{900CD296-80D6-4F76-87EB-157406B988F7},0,,,0.0616353346848503,-0.000147623789379612
16083,Indian Creek 2,Wildfire Daily Fire Perimeter,GPS-Walked/Driven,431.678605259851,2022/04/29 14:00:00+00,2022/04/29 14:01:50+00,2022/04/29 21:59:59+00,431.677119948509,{E7AF3BEE-BF54-4423-A792-AE28B1654AE8},2022 NIFS,,DEFAULT,,2022/04/29 19:27:54+00,2022/04/29 21:24:20+00,480,150,TXTIC,1,,,,Minimal,,,,Undetermined,,,,,2022/04/28 20:46:47+00,Type 5 Incident,2022/05/08 15:35:30+00,0,100,0,0,,,SACC,2022/04/29 20:45:00+00,2022/04/29 15:30:00+00,2022/04/29 20:45:00+00,F,Type 4 IC,Indian Creek 2,"28 miles NE of Pampa, Texas",WF,FI,35.9295,-100.8145,,,{12CEE886-031D-46B6-9DE1-B85123D65901},,0,,,,,0,222820,100,100,,Roberts,TXTIC,48393,State,TXTXS,,Private,Private,,,,,,,SA01,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),Brush (2 feet),1,2022-TXTXS-222820,No Decision,wires,wires,0,,,,IRWIN,,2022/05/08 15:35:37+00,2022/04/28 23:08:09+00,{BA6DDAC9-BE00-42C7-8BE5-F7A85053FED0},0,,,0.0727730225766337,-0.000174465225855402
16089,Honeymoon,Wildfire Final Fire Perimeter,Auto-generated,0.1,2022/11/15 21:22:06+00,2022/11/15 21:22:06+00,2022/11/15 21:22:06+00,1.79061858154401,{82EA1004-28B3-478C-A3C7-3C6A7B103535},FFP,,FIREREPORTING,,2022/04/21 20:00:00+00,2022/04/30 15:00:00+00,0.1,0.1,FLFIC,,,,,,,,,Natural,,,PK3V,,2022/04/21 19:54:00+00,,2022/04/30 15:00:00+00,,,,,PP,1522,SACC,,,,,,Honeymoon,,WF,FI,26.18564,-81.08724,0.1,,{6848E201-DF17-48E7-A580-088A19208B16},,0,1,0,0,0,,000639,,,,Collier,FLFIC,12021,NPS,FLBCP,,NPS,Federal,,,,,,,SA50,NPS,FLBCP,US-FL,,,,,,2022-FLBCP-000639,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/04/30 15:32:05+00,2022/04/21 19:59:34+00,{9D467B6D-E149-46E7-BAF6-286C96B6B8E0},0,,,0.00286943244084174,-6.54324573232663e-07
16090,West Mud Lake,Wildfire Final Fire Perimeter,Auto-generated,0.25,2022/11/15 21:20:19+00,2022/11/15 21:20:19+00,2022/11/15 21:20:19+00,0.204019573468725,{CEA999C0-B32D-42DF-A964-4E6FF18BD51F},FFP,,FIREREPORTING,,2022/04/26 21:59:59+00,2022/05/13 21:59:59+00,0.25,0.25,FLFIC,,,,,,,,,Human,,,PK9B,,2022/04/26 19:04:00+00,,2022/05/13 21:59:59+00,,,,,PP,1522,SACC,,,,,,West Mud Lake,,WF,FI,26.07561,-81.15605,0.25,,{B4278B49-D505-4795-BB50-AB1FDCDA32EF},,0,1,0,0,0,,000672,,,,Collier,FLFIC,12021,NPS,FLBCP,,NPS,Federal,,,,,,,SA50,NPS,FLBCP,US-FL,,,,,,2022-FLBCP-000672,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/08/19 14:27:23+00,2022/04/26 19:15:47+00,{7364F75C-4474-4F5B-BBB6-3029B422A18F},0,,,0.0012285094955989,-7.44839219328674e-08
16092,Lizotte Fire,Wildfire Final Fire Perimeter,Hand Sketch,1,2022/08/05 20:44:47+00,2022/08/05 20:44:47+00,2022/08/05 20:44:47+00,0.514968409140136,{E48639DA-A14F-4E4D-90CA-CA118DCA6AF3},FFP,,DEFAULT,,2022/04/30 15:59:59+00,,,,NHNEC,,,,,,,,,Human,Power generation/transmission/distribution,,,S4210,2022/04/30 15:20:00+00,,2022/04/30 16:38:18+00,,,,,,,EACC,,,,,,Lizotte Fire,,WF,FI,,,,2022/04/30 15:25:00+00,{8E8AD809-BAC5-4191-8405-A535E4049ABC},1,0,0,,,,,22001784,,,,Oxford,NHNEC,23017,,,,Private,Private,,,,,,,EA22,SFS,MEMES,US-ME,,,,,,2022-MEMES-22001784,No Decision,INFORM_Mobile,INFORM_Mobile,0,,,,IRWIN,,2022/04/30 16:42:02+00,2022/04/30 16:42:02+00,{BE30BC03-CD8E-475D-B50F-1E47F5B171BF},0,,,0.00223794058539306,-2.34373074998708e-07
16093,Woodridge,Wildfire Final Fire Perimeter,Auto-generated,5,2022/08/05 21:11:45+00,2022/08/05 21:11:45+00,2022/08/05 21:11:45+00,6.13902200595561,{FEF30497-7C82-4118-ABEC-48D591349B1E},FFP,,FIREREPORTING,,2022/04/29 19:25:00+00,2022/05/03 15:24:00+00,6.7,5,MIMIDC,,,,,,,,,Undetermined,,,PLJ6,,2022/04/29 16:17:00+00,,2022/05/03 15:24:00+00,,,,,,,EACC,,,,,,Woodbridge,,WF,FI,43.70575,-85.81654,10,,{539557C4-A866-4296-8FF0-53A8BCD6CDC6},,0,1,0,0,0,,220096,,,,Newaygo,MIMIDC,26123,USFS,MIHMF,,USFS,Federal,,,,,,,EA08,USFS,MIHMF,US-MI,,,,,,2022-MIHMF-220096,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/06/19 13:01:09+00,2022/04/29 16:47:37+00,{D9470593-6DDB-440F-8EB7-F4DA289DE45F},0,,,0.00831206440409121,-2.77393013942462e-06
16095,76th street,Wildfire Daily Fire Perimeter,Auto-generated,0.25,2022/05/01 17:09:56+00,2022/05/01 17:09:56+00,2022/04/12 01:17:44+00,0.145014597916498,{9532DFB4-482F-4B9D-BC12-54EBAFBDEDC6},2022 NIFS,,FIREREPORTING,,2022/04/11 21:10:00+00,2022/04/13 15:20:59+00,0.25,0.25,MIMIDC,,,,,,,,,Human,,,PKE9,,2022/04/11 20:16:59+00,,2022/04/13 15:20:59+00,,,,,,,EACC,,,,,,76th street,,WF,FI,43.78262,-85.74954,0.25,,{58507CCB-0F52-4DEF-886C-C27B24D30F90},,0,1,0,0,0,,220050,,,,Lake,MIMIDC,26085,,,,Private,Private,,,,,,,EA07,USFS,MIHMF,US-MI,,,,,,2022-MIHMF-220050,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/04/27 14:14:42+00,2022/04/12 14:31:54+00,{51B03C43-1D74-4291-9B41-8545ABA0E427},0,,,0.0010223516581024,-6.56875669560427e-08
16097,Whitefish Hill,Wildfire Final Fire Perimeter,Hand Sketch,0.1,2022/10/13 13:36:42+00,2022/10/13 13:36:42+00,2022/10/13 13:36:42+00,0.0197619924514863,{3CF95D1B-88D8-476B-AB15-90F4B5EDA981},FFP,,DEFAULT,,2022/04/27 19:47:00+00,2022/04/27 19:47:00+00,0.1,0.1,MIMIDC,,,,,,,,,Undetermined,,,PLA2,,2022/04/27 19:15:00+00,,,,,,,,,EACC,,,,,,Whitefish Hill,,WF,FI,45.89756,-86.87332,0.1,,{76579FDE-E35A-4300-AB8E-441CECAC0B15},,0,1,0,0,0,,220087,,,,Delta,MIMIDC,26041,USFS,,,Private,Private,,,,,,,EA06,USFS,MIHIF,US-MI,,,,,,2022-MIHIF-220087,No Decision,wildcad,firecode,0,,,,IRWIN,,2022/04/27 20:25:23+00,2022/04/27 19:48:01+00,{AD6EACD7-20E6-423A-82FB-EE6AD941878C},0,,,0.000433386230491123,-9.27555333517341e-09
16100,WB Rt 6 MM 64.5,Wildfire Final Fire Perimeter,Auto-generated,1,2022/08/05 21:12:02+00,2022/08/05 21:12:02+00,2022/08/05 21:12:02+00,1.16557357909641,{F89EEB4F-8097-4363-9583-D61C6FD74608},FFP,,DEFAULT,,,,,,NHNEC,,,,,,,,,Human,Debris and open burning,,,,2022/05/01 18:07:00+00,,,,,,,,,EACC,,,,,,WB Rt 6 MM 64.5,,WF,FI,,,,,{8DAFBE3B-9769-4F30-9B3B-A6E3A41321E8},,0,,,,,,MA010048,,,,Barnstable,NHNEC,25001,,,,Private,Private,,,,,,,EA23,FFC,MAMAS,US-MA,,,,,,2022-MAMAS-MA010048,No Decision,INFORM_Mobile,INFORM_Mobile,0,,,,IRWIN,,2022/05/01 18:10:32+00,2022/05/01 18:10:32+00,{907DB6C8-3B3C-4082-8209-1C27B467CBF0},0,,,0.00394593206901622,-5.10222129398669e-07
16104,MP 6 Knik River Rd,Wildfire Final Fire Perimeter,Mixed Methods,0.1,2022/09/07 20:02:06+00,2022/09/07 20:02:06+00,2022/09/07 20:01:59+00,0.430788955469004,{9F990784-2BC4-46DD-BEDB-E92EB555DCEF},FFP,,FIREREPORTING,,2022/05/01 20:19:50+00,2022/05/01 20:19:57+00,0.4,0.1,AKMSSC,,,,,Minimal,,,,Human,,,PLT4,,2022/05/01 19:11:38+00,Type 5 Incident,2022/05/02 21:58:28+00,,,,,,,AICC,,,,,,MP 6 Knik River Rd,,WF,FI,61.479263,-148.891057,,,{78ACDF37-0EE1-4E10-9287-55AD13CC38BB},,0,1,,1,,,201037,,,,Matanuska-Susitna,AKMSSC,02170,BLM,AKADD,,BLM,Federal,,,,,,,AK13,DVF,AKMSS,US-AK,,,,,,2022-AKMSS-201037,No Decision,ifm,ifm,0,,,,IRWIN,,2022/09/02 21:42:53+00,2022/05/01 19:34:56+00,{5FC14FA6-10DC-4E49-A685-911A71988B8C},0,,,0.0026067153150364,-2.93539874350004e-07
16106,Boundary,Wildfire Daily Fire Perimeter,Hand Sketch,0.2,2022/04/27 21:03:02+00,2022/05/02 13:39:06+00,2022/04/27 23:49:21+00,0.0917273044600416,{D64137C8-05B9-444B-AE13-131CB1AB59E7},2022 NIFS,,DEFAULT,,,,0.2,0.2,MNMNCC,,,,,,,,,,,,PLA5,,2022/04/27 18:49:22+00,,,,,,,,,EACC,,,,,,Boundary,,WF,FI,,,,,{11D54E23-27B8-420D-BFC1-996016174579},,0,0,,,,,251002,,,,St. Louis,MNMNCC,27137,,,,Private,Private,,,,,,,EA03,DNR,MNMNS,US-MN,,,,,,2022-MNMNS-251002,No Decision,INFORM_Inspector,firecode,0,,,,IRWIN,,2022/04/27 21:03:04+00,2022/04/27 21:02:59+00,{31684BBD-CCCF-4919-AC1E-121C9A9472DF},0,,,0.00140610283687892,-4.36807075704843e-08
16107,Slide Notch,Wildfire Daily Fire Perimeter,Hand Sketch,15,2022/05/01 21:49:02+00,2022/05/01 22:20:49+00,2022/05/02 02:46:15+00,16.4046229776955,{6C7773DC-3877-485D-94F4-F6D0F7ADD641},2022 NIFS,,DEFAULT,,,,15,15,NHNEC,,,,,,,,,,,,,,2022/05/01 21:46:15+00,,,,,,,,,EACC,,,,,,Slide Notch,,WF,FI,,,,,{82A88901-B2DF-4D0A-B0AB-B813DAF72374},,0,0,,,,,MA04018,,,,Norfolk,NHNEC,25021,FFC,MAMAS,,State,Other,,,,,,,EA23,FFC,MAMAS,US-MA,,,,,,2022-MAMAS-MA04018,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2022/05/01 21:48:49+00,2022/05/01 21:48:49+00,{E47EF2ED-7118-487E-891B-93F1104A270E},0,,,0.0125863978517633,-7.23888759906048e-06
16108,North Smith,Wildfire Final Fire Perimeter,Mixed Methods,0.5,2022/09/12 20:06:18+00,2022/09/12 20:06:18+00,2022/09/12 20:06:18+00,0.112876044325103,{B0EB8AA1-CD69-4033-8690-94F39E0B229A},FFP,,FIREREPORTING,,2022/04/30 20:52:44+00,2022/04/30 21:04:22+00,0.1,0.5,AKMSSC,,,,,Minimal,,,,Human,,,,,2022/04/30 20:30:31+00,Type 5 Incident,2022/05/02 00:32:39+00,,,,,,,AICC,,,,,,North Smith,,WF,FI,61.593762,-149.032717,,,{647FE7E1-ACA2-4C74-9835-700F9A780930},,0,,,0,,,201031,,,,Matanuska-Susitna,AKMSSC,02170,PRI,AKPRI,,Private,Private,,,,,,,AK13,DVF,AKMSS,US-AK,,,Brush (2 feet),,,2022-AKMSS-201031,No Decision,ifm,ifm,0,,,,IRWIN,,2022/09/02 20:54:52+00,2022/04/30 20:58:33+00,{F7896FF9-3293-4070-A663-D16CB4B0C9A4},0,,,0.00118285187157778,-7.71994011419812e-08
16109,JAMES,Wildfire Final Fire Perimeter,Hand Sketch,0.5,2022/06/29 15:17:41+00,2022/06/29 15:17:41+00,2022/06/29 15:17:40+00,1.18000381388967,{1A0F87D9-125D-4A32-B0DF-F1C1A2B27D9B},Decertified,,FIREREPORTING,,2022/04/23 00:25:00+00,2022/04/25 21:35:00+00,0.75,1,NMADC,,,,,,,,,Human,,,PK4S,,2022/04/22 17:03:59+00,,2022/04/30 16:05:00+00,,,,,PN,1522,SWCC,,,,,,JAMES,,WF,FI,32.95316,-105.6377,2,,{18D79090-3BC8-44F4-8CF2-2C127D455D7A},,0,1,0,0,1,,000150,,,,Otero,NMADC,35035,,,,Private,Private,,,,,,,SW12,SF,NMN5S,US-NM,,,,,,2022-NMN5S-000150,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/04/30 17:15:43+00,2022/04/22 18:14:13+00,{CD2A82F1-15F7-4726-BD02-6FBE03E256A6},0,,,0.00283055095289098,-4.60512197960039e-07
16118,Bippus,Wildfire Daily Fire Perimeter,Mixed Methods,484.905921757794,2022/05/02 20:34:12+00,2022/05/02 20:37:03+00,2022/04/29 22:59:30+00,484.885461634373,{85735680-2B53-4A79-855E-36376BD34462},2022 NIFS,,DEFAULT,,2022/04/29 22:15:53+00,2022/05/02 00:59:59+00,484,200,TXTIC,1,,,,Minimal,,,,Undetermined,,,,,2022/04/29 17:59:30+00,Type 5 Incident,2022/05/02 01:01:00+00,0,100,0,0,,,SACC,2022/04/29 22:44:59+00,2022/04/29 21:30:00+00,2022/04/29 22:44:59+00,F,Type 5 IC,Bippus,"31 miles NW of Hereford, Texas",WF,FI,35.036,-102.899,,,{647764D4-7514-44FA-8339-697C909ACC84},,0,,,,,0,222827,100,100,,Deaf Smith,TXTIC,48117,State,TXTXS,,Private,Private,,,,,,,SA01,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),Brush (2 feet),1,2022-TXTXS-222827,No Decision,wires,wires,0,,,,IRWIN,,2022/05/02 18:07:55+00,2022/04/29 19:35:15+00,{E6CCEA48-6BDF-4474-9D2D-759F346BA668},0,,,0.110876837544982,-0.000193841117893567
16119,MA05045,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,2022/05/02 20:54:32+00,2022/05/02 20:57:00+00,2022/04/25 19:31:22+00,0.0923979892486024,{A217C45F-134B-4AC3-9EFF-30E4C318E55A},2022 NIFS,,DEFAULT,,,,0.1,0.1,NHNEC,,,,,,,,,,,,,,2022/04/25 14:31:22+00,,,,,,,,,EACC,,,,,,MA05045,,WF,FI,,,,,{DF5168CA-8C9C-49D8-8EAE-C5CD10FEE30B},,0,0,,,,,MA05045,,,,Essex,NHNEC,25009,,,,Private,Private,,,,,,,EA23,FFC,MAMAS,US-MA,,,,,,2022-MAMAS-MA05045,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2022/05/02 20:54:24+00,2022/05/02 20:54:24+00,{230C15DA-6347-4E3F-923A-33071E0A34EE},0,,,0.000939289931706471,-4.10589999916808e-08
16123,MA14022,Wildfire Daily Fire Perimeter,Auto-generated,1,2022/05/03 14:26:47+00,2022/05/03 14:33:07+00,2022/05/01 00:45:00+00,0.395917331934201,{9DBC6752-F4C4-42E9-95BE-8E85E5FD8765},2022 NIFS,,DEFAULT,,2022/04/30 20:25:00+00,,,,NHNEC,,,,,,,,,Human,Debris and open burning,,,,2022/04/30 19:44:59+00,,2022/04/30 21:45:00+00,,,,,,,EACC,,,,,,MA14022,,WF,FI,,,,2022/04/30 19:55:00+00,{FD57CC33-8500-4195-A7A6-F16383FF5E72},,0,,,,,,MA14022,,,,Middlesex,NHNEC,25017,,,,Private,Private,,,,,,,EA23,FFC,MAMAS,US-MA,,,,,,2022-MAMAS-MA14022,No Decision,INFORM_Mobile,INFORM_Mobile,0,,,,IRWIN,,2022/05/03 14:26:35+00,2022/05/03 14:26:35+00,{96F49D99-A14A-4C8A-B738-4DDD99BF39BE},0,,,0.00207175155195355,-1.74707476496602e-07
16125,Smoke Stack Lightning,Wildfire Daily Fire Perimeter,Mixed Methods,14898.0904783032,2022/05/04 21:20:20+00,2022/05/04 21:21:44+00,,14898.0358138411,{C4180F8E-59D1-4AA0-9D23-28EEE555413C},2022 NIFS,,DEFAULT,,2022/05/05 23:00:41+00,2022/05/10 13:20:05+00,14898,30,TXTIC,1,,,,Minimal,,Group Torching,Short-range Spotting,Natural,Natural,Lightning,,,2022/05/02 21:06:15+00,Type 3 Incident,2022/05/10 13:26:39+00,0,100,0,0,,,SACC,2022/05/05 23:00:00+00,2022/05/05 22:44:59+00,2022/05/05 23:00:00+00,F,Type 5 IC,Smoke Stack Lightning,"About three miles northeast of Aspermont, TX.",WF,FI,33.1866667,-100.1691667,,,{43DC898F-5ED5-4F88-8509-5816F3CA235C},,0,,,,,1,222855,100,100,,Stonewall,TXTIC,48433,State,TXTXS,,Private,Private,,,,,,,SA05,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),Brush (2 feet),1,2022-TXTXS-222855,No Decision,wires,wires,0,,,,IRWIN,,2022/05/10 13:27:12+00,2022/05/02 23:19:46+00,{70EE49EF-8FB6-46D5-B4B8-4ED2B2A9E3D5},0,,,0.555806198557872,-0.00582834909914821
16126,Virgo Fire ,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,2022/05/03 20:27:47+00,2022/05/24 15:09:21+00,2022/05/03 21:25:23+00,0.111127465244693,{FE46906D-6301-4080-B21B-6E717397DC3D},2022 NIFS,,DEFAULT,,,,0.1,0.1,MNMNCC,,,,,,,,,,,,PLZ7,,2022/05/03 16:25:24+00,,,,,,,,,EACC,,,,,,Virgo Fire ,,WF,FI,,,,,{3F5FB7BF-3A1C-45AA-9CF6-37C16C2C9F7F},,0,0,,,,,344030,,,,Isanti,MNMNCC,27059,,,,Private,Private,,,,,,,EA03,DNR,MNMNS,US-MN,,,,,,2022-MNMNS-344030,No Decision,INFORM_Inspector,firecode,0,,,,IRWIN,,2022/05/03 20:27:46+00,2022/05/03 20:27:42+00,{B6BBAE0E-810A-4A41-B16E-2428087FAEF1},0,,,0.00105121770442781,-5.17488404308034e-08
16127,Opal Fire ,Wildfire Daily Fire Perimeter,Hand Sketch,0.32,2022/05/03 20:41:34+00,2022/05/03 20:41:34+00,,0.321533791225788,{62C50CDD-8C28-40F3-A833-BC5438D2C9AE},2022 NIFS,,DEFAULT,,,,0.32,0.32,MNMNCC,,,,,,,,,,,,PLZ8,,2022/04/27 21:25:53+00,,,,,,,,,EACC,,,,,,Opal Fire ,,WF,FI,,,,,{B959E5A5-2E90-400B-AAA7-4E45726CBC18},,0,0,,,,,344027,,,,Anoka,MNMNCC,27003,,,,Private,Private,,,,,,,EA03,DNR,MNMNS,US-MN,,,,,,2022-MNMNS-344027,No Decision,INFORM_Inspector,firecode,0,,,,IRWIN,,2022/05/03 20:40:54+00,2022/05/03 20:40:52+00,{224ED87E-0C30-4C46-AD50-96807CE25C72},0,,,0.00146147467606382,-1.49095018417473e-07
16129,Hardin 2854,Wildfire Final Fire Perimeter,Hand Sketch,5,2022/11/09 18:57:35+00,2022/11/09 18:57:35+00,2022/11/09 18:57:34+00,3.33870944165768,{8FACF0AF-F093-4EB1-998D-E1B5724C7998},FFP,,DEFAULT,,2022/05/02 23:29:00+00,2022/05/02 23:29:34+00,3,5,TXTIC,,,,,Minimal,,,,Human,Power generation/transmission/distribution,,PL1K,,2022/05/02 20:55:00+00,Type 5 Incident,2022/05/03 00:54:52+00,,,,,,,SACC,,,,,,Hardin 2854,,WF,FI,30.51893667,-94.53942833,,,{5FD3AD55-911A-4257-8869-C545FFC3C5A3},,0,,,,,0,222854,100,,,Hardin,TXTIC,48199,NPS,TXBTP,,NPS,Federal,,,,,,,SA12,NPS,TXBTP,US-TX,,,,,,2022-TXBTP-222854,No Decision,wires,wires,0,,,,IRWIN,,2022/05/06 19:35:07+00,2022/05/02 22:02:00+00,{05655AE7-439D-4C63-B928-8112DEE49A7B},0,,,0.00530697653080888,-1.26981463085824e-06
16131,Little Springs,Wildfire Final Fire Perimeter,GPS-Walked,0.1,2022/08/05 21:11:35+00,2022/08/05 21:11:35+00,2022/08/05 21:11:35+00,35.4465007213494,{A7EE7218-0598-49EE-87FA-7B1205FE7120},FFP,,FIREREPORTING,,2022/04/18 00:41:00+00,2022/04/18 21:35:00+00,36,0.1,AZSDC,50000,,,,Minimal,,Backing,Creeping,Human,,,PKM9,,2022/04/15 19:44:59+00,Type 4 Incident,2022/05/02 21:59:59+00,0,100,0,0,PA,1522,SWCC,2022/04/19 00:00:00+00,2022/04/18 14:00:00+00,2022/04/19 00:00:00+00,F,Type 5 IC,Little Springs,"12 miles SW of Show Low, AZ",WF,FI,34.1765,-110.2067,,,{1482D0A7-7535-4680-A688-3394D7ACB56C},,0,1,0,0,1,0,000128,100,100,,Navajo,AZSDC,04017,BIA,AZFTA,,BIA,Federal,,,,,,,SW05,BIA,AZFTA,US-AZ,,,Chaparral (6 feet),Timber (Litter and Understory),36,2022-AZFTA-000128,Approved Decision,wildcad,wildcad,0,Type 4 Incident,2022/04/18 16:44:59+00,,IRWIN,,2022/05/02 22:00:36+00,2022/04/15 21:34:30+00,{7868D21D-FA00-44E1-BA27-4668FA076A27},0,,,0.025868905836084,-1.40147896699371e-05
16138,B road Fire,Wildfire Final Fire Perimeter,GPS-Walked,0.4294,2022/08/05 20:45:39+00,2022/08/05 20:45:39+00,2022/08/05 20:45:39+00,0.429411370788921,{9F91AD9F-41CD-4C6B-A8AE-6697E7E3AEE2},FFP,,DEFAULT,,2022/05/02 20:15:00+00,2022/05/02 20:19:59+00,,,NHNEC,,,,,,,,,Human,Debris and open burning,,,N4320,2022/05/02 20:00:00+00,,2022/05/02 20:29:59+00,,,,,,,EACC,,,,,,B Road Fire,,WF,FI,,,,2022/05/02 20:00:59+00,{13A530D2-2FD1-4100-A76D-F0392135DFB3},,0,,,,,,22001883,,,,Aroostook,NHNEC,23003,,,,Private,Private,,,,,,,EA22,SFS,MEMES,US-ME,,,,,,2022-MEMES-22001883,No Decision,INFORM_Mobile,INFORM_Mobile,0,,,,IRWIN,,2022/05/04 14:11:16+00,2022/05/04 14:11:16+00,{7FC1A5ED-D55E-4F54-BFF9-5E9D1A2F34F6},0,,,0.00190057784439725,-2.02534730279163e-07
